cost_pips,ev_lcb,exit,or_atr_ratio,pnl_pips,rv_band,side,sl_pips,spread_band,stage,tp_pips,ts
,,,5.1398601398603105,,high,BUY,,narrow,gate_block,,2018-01-02 03:35:00
,,,5.176056338028514,,high,BUY,,narrow,gate_block,,2018-01-02 03:40:00
,,,5.326086956522014,,high,BUY,,narrow,gate_block,,2018-01-02 03:45:00
,,,5.485074626866156,,high,BUY,,narrow,gate_block,,2018-01-02 03:50:00
,,,5.54716981132125,,high,BUY,,narrow,gate_block,,2018-01-02 03:55:00
,,,5.927419354839162,,high,BUY,,narrow,gate_block,,2018-01-02 04:00:00
,,,6.049382716049737,,high,BUY,,narrow,gate_block,,2018-01-02 04:05:00
,,,6.02459016393501,,high,BUY,,narrow,gate_block,,2018-01-02 04:10:00
,,,6.681818181818901,,high,BUY,,narrow,gate_block,,2018-01-02 04:15:00
,,,6.966824644550545,,high,BUY,,narrow,gate_block,,2018-01-02 04:20:00
,,,7.170731707317902,,high,BUY,,narrow,gate_block,,2018-01-02 04:25:00
,,,7.277227722773131,,high,BUY,,narrow,gate_block,,2018-01-02 04:30:00
,,,7.350000000001218,,high,BUY,,narrow,gate_block,,2018-01-02 04:35:00
,,,7.386934673367714,,high,BUY,,narrow,gate_block,,2018-01-02 04:40:00
,,,8.212290502794165,,high,BUY,,narrow,gate_block,,2018-01-02 04:45:00
,,,8.647058823530376,,high,BUY,,narrow,gate_block,,2018-01-02 04:50:00
,,,7.989130434783638,,high,BUY,,narrow,gate_block,,2018-01-02 04:55:00
,,,7.98913043478302,,high,BUY,,narrow,gate_block,,2018-01-02 05:00:00
,,,8.032786885246525,,high,BUY,,narrow,gate_block,,2018-01-02 05:05:00
,,,7.5773195876296064,,high,BUY,,narrow,gate_block,,2018-01-02 05:10:00
,,,7.170731707317902,,high,BUY,,narrow,gate_block,,2018-01-02 05:15:00
,,,7.386934673367714,,high,BUY,,narrow,gate_block,,2018-01-02 05:20:00
,,,7.616580310881764,,high,BUY,,narrow,gate_block,,2018-01-02 05:25:00
,,,7.500000000000362,,high,BUY,,narrow,gate_block,,2018-01-02 05:30:00
,,,7.736842105262965,,high,BUY,,narrow,gate_block,,2018-01-02 05:35:00
,,,7.777777777777778,,high,BUY,,narrow,gate_block,,2018-01-02 05:40:00
,,,7.349999999999652,,high,BUY,,narrow,gate_block,,2018-01-02 05:45:00
,,,7.424242424242424,,high,BUY,,narrow,gate_block,,2018-01-02 05:50:00
,,,6.282051282051664,,high,BUY,,narrow,gate_block,,2018-01-02 05:55:00
,,,5.653846153846565,,high,BUY,,narrow,gate_block,,2018-01-02 06:00:00
,,,,,,,,,no_breakout,,2018-01-02 06:05:00
,,,,,,,,,no_breakout,,2018-01-02 06:10:00
,,,5.610687022901271,,high,BUY,,narrow,gate_block,,2018-01-02 06:15:00
,,,5.697674418605279,,high,BUY,,narrow,gate_block,,2018-01-02 06:20:00
,,,5.856573705180057,,high,BUY,,narrow,gate_block,,2018-01-02 06:25:00
,,,5.856573705180057,,high,BUY,,narrow,gate_block,,2018-01-02 06:30:00
,,,5.719844357977708,,high,BUY,,narrow,gate_block,,2018-01-02 06:35:00
,,,5.589353612168609,,high,BUY,,narrow,gate_block,,2018-01-02 06:40:00
,,,5.424354243544047,,high,BUY,,narrow,gate_block,,2018-01-02 06:45:00
,,,5.1760563380298095,,high,BUY,,narrow,gate_block,,2018-01-02 06:50:00
,,,5.139860139861843,,high,BUY,,narrow,gate_block,,2018-01-02 06:55:00
,,,4.803921568628789,,high,BUY,,narrow,gate_block,,2018-01-02 07:00:00
,,,,,,,,,no_breakout,,2018-01-02 07:05:00
,,,,,,,,,no_breakout,,2018-01-02 07:10:00
,,,,,,,,,no_breakout,,2018-01-02 07:15:00
,,,,,,,,,no_breakout,,2018-01-02 07:20:00
,,,,,,,,,no_breakout,,2018-01-02 07:25:00
,,,,,,,,,no_breakout,,2018-01-02 07:30:00
,,,,,,,,,no_breakout,,2018-01-02 07:35:00
,,,4.072022160664927,,high,BUY,,narrow,gate_block,,2018-01-02 07:40:00
,,,,,,,,,no_breakout,,2018-01-02 07:45:00
,,,,,,,,,no_breakout,,2018-01-02 07:50:00
,,,,,,,,,no_breakout,,2018-01-02 07:55:00
,,,,,,,,,no_breakout,,2018-01-02 08:00:00
,,,,,,,,,no_breakout,,2018-01-02 08:05:00
,,,,,,,,,no_breakout,,2018-01-02 08:10:00
,,,,,,,,,no_breakout,,2018-01-02 08:15:00
0.5,,sl,,-3.273258697261012,,SELL,1.1028571428572118,,trade,3.308571428571635,2018-01-02 08:20:00
0.5,,tp,,1.3357674772031467,,SELL,1.2085714285714744,,trade,3.625714285714423,2018-01-02 08:25:00
0.5,,tp,,1.7705078955133733,,SELL,1.3828571428571683,,trade,4.148571428571504,2018-01-02 08:30:00
0.5,,tp,,1.8155741873399704,,SELL,1.4314285714285853,,trade,4.294285714285755,2018-01-02 08:35:00
0.5,,tp,,1.7228750163623352,,SELL,1.434285714285701,,trade,4.3028571428571025,2018-01-02 08:40:00
0.5,,tp,,1.6500874508926504,,SELL,1.4400000000000142,,trade,4.320000000000042,2018-01-02 08:45:00
0.5,,tp,,1.1622596957955462,,SELL,1.322857142857166,,trade,3.9685714285714973,2018-01-02 08:50:00
0.5,,tp,,1.1536032003249397,,SELL,1.3400000000000238,,trade,4.020000000000071,2018-01-02 08:55:00
0.5,,tp,,1.2632326208118534,,SELL,1.3885714285714408,,trade,4.165714285714322,2018-01-02 09:00:00
0.5,,tp,,1.4070134495770459,,SELL,1.4457142857142864,,trade,4.337142857142859,2018-01-02 09:05:00
0.5,,tp,,0.6025215570114453,,SELL,1.4514285714285589,,trade,4.354285714285676,2018-01-02 09:10:00
,,,,,,,,,no_breakout,,2018-01-02 09:15:00
,,,,,,,,,no_breakout,,2018-01-02 09:20:00
,,,,,,,,,no_breakout,,2018-01-02 09:25:00
,,,,,,,,,no_breakout,,2018-01-02 09:30:00
,,,,,,,,,no_breakout,,2018-01-02 09:35:00
,,,,,,,,,no_breakout,,2018-01-02 09:40:00
,,,,,,,,,no_breakout,,2018-01-02 09:45:00
,,,,,,,,,no_breakout,,2018-01-02 09:50:00
,,,,,,,,,no_breakout,,2018-01-02 09:55:00
,,,,,,,,,no_breakout,,2018-01-02 10:00:00
,,,,,,,,,no_breakout,,2018-01-02 10:05:00
,,,,,,,,,no_breakout,,2018-01-02 10:10:00
,,,,,,,,,no_breakout,,2018-01-02 10:15:00
,,,,,,,,,no_breakout,,2018-01-02 10:20:00
,,,,,,,,,no_breakout,,2018-01-02 10:25:00
,,,,,,,,,no_breakout,,2018-01-02 10:30:00
,,,,,,,,,no_breakout,,2018-01-02 10:35:00
,,,,,,,,,no_breakout,,2018-01-02 10:40:00
,,,,,,,,,no_breakout,,2018-01-02 10:45:00
,,,,,,,,,no_breakout,,2018-01-02 10:50:00
,,,,,,,,,no_breakout,,2018-01-02 10:55:00
,,,,,,,,,no_breakout,,2018-01-02 11:00:00
,,,,,,,,,no_breakout,,2018-01-02 11:05:00
,,,,,,,,,no_breakout,,2018-01-02 11:10:00
,,,,,,,,,no_breakout,,2018-01-02 11:15:00
,,,,,,,,,no_breakout,,2018-01-02 11:20:00
,,,,,,,,,no_breakout,,2018-01-02 11:25:00
,,,,,,,,,no_breakout,,2018-01-02 11:30:00
,,,,,,,,,no_breakout,,2018-01-02 11:35:00
,,,,,,,,,no_breakout,,2018-01-02 11:40:00
,,,,,,,,,no_breakout,,2018-01-02 11:45:00
,,,,,,,,,no_breakout,,2018-01-02 11:50:00
,,,,,,,,,no_breakout,,2018-01-02 11:55:00
,,,,,,,,,no_breakout,,2018-01-02 12:00:00
,,,,,,,,,no_breakout,,2018-01-02 12:05:00
,,,,,,,,,no_breakout,,2018-01-02 12:10:00
,,,,,,,,,no_breakout,,2018-01-02 12:15:00
,,,,,,,,,no_breakout,,2018-01-02 12:20:00
,,,,,,,,,no_breakout,,2018-01-02 12:25:00
,,,,,,,,,no_breakout,,2018-01-02 12:30:00
,,,,,,,,,no_breakout,,2018-01-02 12:35:00
,,,,,,,,,no_breakout,,2018-01-02 12:40:00
,,,,,,,,,no_breakout,,2018-01-02 12:45:00
,,,,,,,,,no_breakout,,2018-01-02 12:50:00
,,,,,,,,,no_breakout,,2018-01-02 12:55:00
,,,,,,,,,no_breakout,,2018-01-02 13:00:00
,,,,,,,,,no_breakout,,2018-01-02 13:05:00
,,,,,,,,,no_breakout,,2018-01-02 13:10:00
,,,,,,,,,no_breakout,,2018-01-02 13:15:00
,,,,,,,,,no_breakout,,2018-01-02 13:20:00
,,,,,,,,,no_breakout,,2018-01-02 13:25:00
0.5,-0.0621934613068309,,,,,SELL,0.8599999999999244,,ev_reject,2.5799999999997727,2018-01-02 13:30:00
0.5,-0.014194737795613532,,,,,SELL,0.9542857142856422,,ev_reject,2.8628571428569263,2018-01-02 13:35:00
0.5,0.017804411211871707,,,,,SELL,1.017142857142801,,ev_reject,3.051428571428403,2018-01-02 13:40:00
0.5,0.08034820245376773,,,,,SELL,1.1399999999999622,,ev_reject,3.419999999999886,2018-01-02 13:45:00
0.5,0.08907524309217074,,,,,SELL,1.15714285714282,,ev_reject,3.471428571428459,2018-01-02 13:50:00
0.5,0.09343876341137236,,,,,SELL,1.1657142857142488,,ev_reject,3.497142857142746,2018-01-02 13:55:00
0.5,0.1370739666033881,,,,,SELL,1.2514285714285376,,ev_reject,3.7542857142856123,2018-01-02 14:00:00
0.5,0.17489114270314865,,,,,SELL,1.3257142857142818,,ev_reject,3.977142857142845,2018-01-02 14:05:00
0.5,0.20107226461835825,,,,,SELL,1.3771428571428552,,ev_reject,4.1314285714285655,2018-01-02 14:10:00
0.5,0.20398127816448575,,,,,SELL,1.3828571428571277,,ev_reject,4.148571428571382,2018-01-02 14:15:00
0.5,0.21852634589516473,,,,,SELL,1.4114285714285708,,ev_reject,4.234285714285712,2018-01-02 14:20:00
0.5,0.20689029171061313,,,,,SELL,1.3885714285714,,ev_reject,4.165714285714199,2018-01-02 14:25:00
0.5,0.2141628255759631,,,,,SELL,1.402857142857142,,ev_reject,4.2085714285714255,2018-01-02 14:30:00
0.5,0.26216154908720113,,,,,SELL,1.4971428571429006,,ev_reject,4.491428571428702,2018-01-02 14:35:00
0.5,0.24179845426426738,,,,,BUY,1.4571428571429124,,ev_reject,4.371428571428737,2018-01-02 14:40:00
0.5,0.20543578493760117,,,,,BUY,1.3857142857143654,,ev_reject,4.1571428571430955,2018-01-02 14:45:00
0.5,0.2855888141337295,,,,,BUY,1.520000000000112,,ev_reject,4.560000000000335,2018-01-02 14:50:00
0.5,0.24571870514571992,,,,,BUY,1.442857142857211,,ev_reject,4.328571428571633,2018-01-02 14:55:00
0.5,0.27670661681788,,,,,BUY,1.5257142857143435,,ev_reject,4.577142857143031,2018-01-02 15:00:00
0.5,0.28397915068322954,,,,,BUY,1.5400000000000855,,ev_reject,4.620000000000256,2018-01-02 15:05:00
0.5,0.26943408295255067,,,,,BUY,1.5114285714286422,,ev_reject,4.534285714285926,2018-01-02 15:10:00
0.5,0.2810701371370814,,,,,BUY,1.5342857142857724,,ev_reject,4.602857142857317,2018-01-02 15:15:00
0.5,0.2781611235909537,,,,,BUY,1.5285714285715,,ev_reject,4.5857142857144995,2018-01-02 15:20:00
0.5,0.2563435219949458,,,,,BUY,1.4857142857143555,,ev_reject,4.457142857143066,2018-01-02 15:25:00
0.5,0.2737976032717523,,,,,BUY,1.520000000000071,,ev_reject,4.560000000000213,2018-01-02 15:30:00
0.5,,sl,,-4.433526774956008,,BUY,1.6685714285714786,,trade,5.005714285714435,2018-01-02 15:35:00
,,,,,,,,,no_breakout,,2018-01-02 15:40:00
,,,,,,,,,no_breakout,,2018-01-02 15:45:00
,,,,,,,,,no_breakout,,2018-01-02 15:50:00
,,,,,,,,,no_breakout,,2018-01-02 15:55:00
,,,,,,,,,no_breakout,,2018-01-02 16:00:00
,,,,,,,,,no_breakout,,2018-01-02 16:05:00
,,,,,,,,,no_breakout,,2018-01-02 16:10:00
,,,,,,,,,no_breakout,,2018-01-02 16:15:00
,,,,,,,,,no_breakout,,2018-01-02 16:20:00
,,,,,,,,,no_breakout,,2018-01-02 16:25:00
,,,,,,,,,no_breakout,,2018-01-02 16:30:00
,,,,,,,,,no_breakout,,2018-01-02 16:35:00
,,,,,,,,,no_breakout,,2018-01-02 16:40:00
,,,,,,,,,no_breakout,,2018-01-02 16:45:00
,,,,,,,,,no_breakout,,2018-01-02 16:50:00
,,,,,,,,,no_breakout,,2018-01-02 16:55:00
,,,,,,,,,no_breakout,,2018-01-02 17:00:00
,,,,,,,,,no_breakout,,2018-01-02 17:05:00
,,,,,,,,,no_breakout,,2018-01-02 17:10:00
,,,,,,,,,no_breakout,,2018-01-02 17:15:00
,,,,,,,,,no_breakout,,2018-01-02 17:20:00
,,,,,,,,,no_breakout,,2018-01-02 17:25:00
,,,,,,,,,no_breakout,,2018-01-02 17:30:00
,,,,,,,,,no_breakout,,2018-01-02 17:35:00
,,,,,,,,,no_breakout,,2018-01-02 17:40:00
,,,,,,,,,no_breakout,,2018-01-02 17:45:00
,,,,,,,,,no_breakout,,2018-01-02 17:50:00
,,,,,,,,,no_breakout,,2018-01-02 17:55:00
,,,,,,,,,no_breakout,,2018-01-02 18:00:00
,,,,,,,,,no_breakout,,2018-01-02 18:05:00
,,,,,,,,,no_breakout,,2018-01-02 18:10:00
,,,,,,,,,no_breakout,,2018-01-02 18:15:00
,,,,,,,,,no_breakout,,2018-01-02 18:20:00
,,,,,,,,,no_breakout,,2018-01-02 18:25:00
,,,,,,,,,no_breakout,,2018-01-02 18:30:00
,,,,,,,,,no_breakout,,2018-01-02 18:35:00
,,,,,,,,,no_breakout,,2018-01-02 18:40:00
,,,,,,,,,no_breakout,,2018-01-02 18:45:00
,,,,,,,,,no_breakout,,2018-01-02 18:50:00
,,,,,,,,,no_breakout,,2018-01-02 18:55:00
,,,,,,,,,no_breakout,,2018-01-02 19:00:00
,,,,,,,,,no_breakout,,2018-01-02 19:05:00
,,,,,,,,,no_breakout,,2018-01-02 19:10:00
,,,,,,,,,no_breakout,,2018-01-02 19:15:00
,,,,,,,,,no_breakout,,2018-01-02 19:20:00
,,,,,,,,,no_breakout,,2018-01-02 19:25:00
,,,,,,,,,no_breakout,,2018-01-02 19:30:00
,,,,,,,,,no_breakout,,2018-01-02 19:35:00
,,,,,,,,,no_breakout,,2018-01-02 19:40:00
,,,,,,,,,no_breakout,,2018-01-02 19:45:00
,,,,,,,,,no_breakout,,2018-01-02 19:50:00
,,,,,,,,,no_breakout,,2018-01-02 19:55:00
,,,,,,,,,no_breakout,,2018-01-02 20:00:00
,,,,,,,,,no_breakout,,2018-01-02 20:05:00
,,,,,,,,,no_breakout,,2018-01-02 20:10:00
,,,,,,,,,no_breakout,,2018-01-02 20:15:00
,,,,,,,,,no_breakout,,2018-01-02 20:20:00
,,,,,,,,,no_breakout,,2018-01-02 20:25:00
,,,,,,,,,no_breakout,,2018-01-02 20:30:00
,,,,,,,,,no_breakout,,2018-01-02 20:35:00
,,,,,,,,,no_breakout,,2018-01-02 20:40:00
,,,,,,,,,no_breakout,,2018-01-02 20:45:00
,,,,,,,,,no_breakout,,2018-01-02 20:50:00
,,,,,,,,,no_breakout,,2018-01-02 20:55:00
,,,,,,,,,no_breakout,,2018-01-02 21:00:00
,,,,,,,,,no_breakout,,2018-01-02 21:05:00
,,,,,,,,,no_breakout,,2018-01-02 21:10:00
,,,,,,,,,no_breakout,,2018-01-02 21:15:00
,,,,,,,,,no_breakout,,2018-01-02 21:20:00
,,,,,,,,,no_breakout,,2018-01-02 21:25:00
,,,,,,,,,no_breakout,,2018-01-02 21:30:00
,,,,,,,,,no_breakout,,2018-01-02 21:35:00
,,,,,,,,,no_breakout,,2018-01-02 21:40:00
,,,,,,,,,no_breakout,,2018-01-02 21:45:00
,,,,,,,,,no_breakout,,2018-01-02 21:50:00
,,,,,,,,,no_breakout,,2018-01-02 21:55:00
,,,,,,,,,no_breakout,,2018-01-02 22:00:00
,,,,,,,,,no_breakout,,2018-01-02 22:05:00
,,,,,,,,,no_breakout,,2018-01-02 22:10:00
,,,,,,,,,no_breakout,,2018-01-02 22:15:00
,,,2.9668874172187296,,mid,SELL,,narrow,gate_block,,2018-01-02 22:20:00
,,,2.6561264822135384,,mid,SELL,,narrow,gate_block,,2018-01-02 22:25:00
,,,2.475138121547026,,mid,SELL,,narrow,gate_block,,2018-01-02 22:30:00
,,,,,,,,,no_breakout,,2018-01-02 22:35:00
,,,,,,,,,no_breakout,,2018-01-02 22:40:00
,,,2.0332829046899366,,mid,SELL,,narrow,gate_block,,2018-01-02 22:45:00
,,,1.93103448275866,,mid,SELL,,narrow,gate_block,,2018-01-02 22:50:00
,,,1.9036827195467678,,mid,SELL,,narrow,gate_block,,2018-01-02 22:55:00
,,,1.8666666666667033,,mid,SELL,,narrow,gate_block,,2018-01-02 23:00:00
,,,1.8486932599725499,,mid,SELL,,narrow,gate_block,,2018-01-02 23:05:00
,,,1.9365994236311899,,mid,SELL,,narrow,gate_block,,2018-01-02 23:10:00
,,,2.0180180180181044,,mid,SELL,,narrow,gate_block,,2018-01-02 23:15:00
,,,2.077279752704852,,mid,SELL,,narrow,gate_block,,2018-01-02 23:20:00
,,,2.0902021772939654,,mid,SELL,,narrow,gate_block,,2018-01-02 23:25:00
,,,2.349650349650369,,mid,SELL,,narrow,gate_block,,2018-01-02 23:30:00
,,,2.4660550458716455,,mid,SELL,,narrow,gate_block,,2018-01-02 23:35:00
,,,2.555133079848024,,mid,SELL,,narrow,gate_block,,2018-01-02 23:40:00
,,,2.5121495327103913,,mid,SELL,,narrow,gate_block,,2018-01-02 23:45:00
,,,2.3537653239930925,,mid,SELL,,narrow,gate_block,,2018-01-02 23:50:00
,,,2.574712643678231,,mid,SELL,,narrow,gate_block,,2018-01-02 23:55:00
,,,2.715151515151593,,mid,SELL,,narrow,gate_block,,2018-01-03 00:00:00
,,,2.8176100628930816,,high,SELL,,narrow,gate_block,,2018-01-03 00:05:00
,,,2.90909090909082,,high,SELL,,narrow,gate_block,,2018-01-03 00:10:00
,,,2.9217391304346623,,high,SELL,,narrow,gate_block,,2018-01-03 00:15:00
,,,2.859574468084962,,high,SELL,,narrow,gate_block,,2018-01-03 00:20:00
,,,,,,,,,no_breakout,,2018-01-03 00:25:00
,,,,,,,,,no_breakout,,2018-01-03 00:30:00
,,,,,,,,,no_breakout,,2018-01-03 00:35:00
,,,,,,,,,no_breakout,,2018-01-03 00:40:00
,,,,,,,,,no_breakout,,2018-01-03 00:45:00
,,,,,,,,,no_breakout,,2018-01-03 00:50:00
,,,,,,,,,no_breakout,,2018-01-03 00:55:00
,,,,,,,,,no_breakout,,2018-01-03 01:00:00
,,,,,,,,,no_breakout,,2018-01-03 01:05:00
,,,,,,,,,no_breakout,,2018-01-03 01:10:00
,,,3.1183294663574457,,mid,SELL,,narrow,gate_block,,2018-01-03 01:15:00
,,,3.2076372315037247,,mid,SELL,,narrow,gate_block,,2018-01-03 01:20:00
,,,,,,,,,no_breakout,,2018-01-03 01:25:00
,,,,,,,,,no_breakout,,2018-01-03 01:30:00
,,,,,,,,,no_breakout,,2018-01-03 01:35:00
,,,,,,,,,no_breakout,,2018-01-03 01:40:00
,,,,,,,,,no_breakout,,2018-01-03 01:45:00
,,,,,,,,,no_breakout,,2018-01-03 01:50:00
,,,,,,,,,no_breakout,,2018-01-03 01:55:00
,,,,,,,,,no_breakout,,2018-01-03 02:00:00
,,,,,,,,,no_breakout,,2018-01-03 02:05:00
,,,,,,,,,no_breakout,,2018-01-03 02:10:00
,,,,,,,,,no_breakout,,2018-01-03 02:15:00
,,,,,,,,,no_breakout,,2018-01-03 02:20:00
,,,,,,,,,no_breakout,,2018-01-03 02:25:00
,,,,,,,,,no_breakout,,2018-01-03 02:30:00
,,,,,,,,,no_breakout,,2018-01-03 02:35:00
,,,,,,,,,no_breakout,,2018-01-03 02:40:00
,,,,,,,,,no_breakout,,2018-01-03 02:45:00
,,,5.090909090909639,,high,BUY,,narrow,gate_block,,2018-01-03 02:50:00
,,,4.765957446808991,,high,BUY,,narrow,gate_block,,2018-01-03 02:55:00
,,,4.699300699301088,,high,BUY,,narrow,gate_block,,2018-01-03 03:00:00
,,,4.602739726027547,,mid,BUY,,narrow,gate_block,,2018-01-03 03:05:00
,,,4.817204301075269,,mid,BUY,,narrow,gate_block,,2018-01-03 03:10:00
,,,4.682926829268138,,mid,BUY,,narrow,gate_block,,2018-01-03 03:15:00
,,,4.682926829268138,,mid,BUY,,narrow,gate_block,,2018-01-03 03:20:00
,,,4.749116607773534,,mid,BUY,,narrow,gate_block,,2018-01-03 03:25:00
,,,,,,,,,no_breakout,,2018-01-03 03:30:00
,,,,,,,,,no_breakout,,2018-01-03 03:35:00
,,,,,,,,,no_breakout,,2018-01-03 03:40:00
,,,,,,,,,no_breakout,,2018-01-03 03:45:00
,,,,,,,,,no_breakout,,2018-01-03 03:50:00
,,,,,,,,,no_breakout,,2018-01-03 03:55:00
,,,,,,,,,no_breakout,,2018-01-03 04:00:00
,,,,,,,,,no_breakout,,2018-01-03 04:05:00
,,,,,,,,,no_breakout,,2018-01-03 04:10:00
,,,,,,,,,no_breakout,,2018-01-03 04:15:00
,,,,,,,,,no_breakout,,2018-01-03 04:20:00
,,,,,,,,,no_breakout,,2018-01-03 04:25:00
,,,,,,,,,no_breakout,,2018-01-03 04:30:00
,,,5.694915254238088,,mid,SELL,,narrow,gate_block,,2018-01-03 04:35:00
,,,,,,,,,no_breakout,,2018-01-03 04:40:00
,,,,,,,,,no_breakout,,2018-01-03 04:45:00
,,,,,,,,,no_breakout,,2018-01-03 04:50:00
,,,,,,,,,no_breakout,,2018-01-03 04:55:00
,,,,,,,,,no_breakout,,2018-01-03 05:00:00
,,,,,,,,,no_breakout,,2018-01-03 05:05:00
,,,,,,,,,no_breakout,,2018-01-03 05:10:00
,,,,,,,,,no_breakout,,2018-01-03 05:15:00
,,,,,,,,,no_breakout,,2018-01-03 05:20:00
,,,,,,,,,no_breakout,,2018-01-03 05:25:00
,,,,,,,,,no_breakout,,2018-01-03 05:30:00
,,,,,,,,,no_breakout,,2018-01-03 05:35:00
,,,,,,,,,no_breakout,,2018-01-03 05:40:00
,,,,,,,,,no_breakout,,2018-01-03 05:45:00
